Key,Source,Context,English
FuriousRamsayUMAJimZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAEmmaZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAMikeZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAMariaZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAAidenZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMACharlotteZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAWillieZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAHodorZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMARayahZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAKimZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMARoxyZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAEarlZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMARichieZombieBiome,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAGabrielleZombieBiome,entityclasses,Entity,Black Shield Zombie Captain
FuriousRamsayUMAClintZombieBiome,entityclasses,Entity,Black Shield Zombie Captain

FuriousRamsayUMAAidenZombieFeralBiome,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMAHodorZombieFeralBiome,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMARichieZombieFeralBiome,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMAWillieZombieFeralBiome,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMAKimZombieFeralBiome,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMACharlotteZombieFeralBiome,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMARoxyZombieFeralBiome,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMAGabrielleZombieFeralBiome,entityclasses,Entity,Black Shield Captain (Feral)
FuriousRamsayUMAClintZombieFeralBiome,entityclasses,Entity,Black Shield Captain (Feral)

FuriousRamsayUMAJimZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAEmmaZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAMikeZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAMariaZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAAidenZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMACharlotteZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAWillieZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAHodorZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMARayahZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAKimZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMARoxyZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAEarlZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMARichieZombieRageBiome,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAGabrielleZombieRageBiome,entityclasses,Entity,Black Shield Zombie Captain (Bezerker)
FuriousRamsayUMAClintZombieRageBiome,entityclasses,Entity,Black Shield Zombie Captain (Bezerker)

FuriousRamsayUMAGabrielleZombieShockedRageBiome,entityclasses,Entity,Black Shield Zombie Captain (Shocking)
FuriousRamsayUMAClintZombieShockedRageBiome,entityclasses,Entity,Black Shield Zombie Captain (Shocking)

FuriousRamsayTrainerTier1Biome,entityclasses,Entity,Horde Trainer
FuriousRamsayTrainerTier2Biome,entityclasses,Entity,Horde Trainer
FuriousRamsayTrainerTier3Biome,entityclasses,Entity,Horde Trainer
FuriousRamsayTrainerTier4Biome,entityclasses,Entity,Horde Trainer
FuriousRamsayTrainerTier5Biome,entityclasses,Entity,Horde Trainer

FuriousRamsayHostileChickenBiome,entityclasses,Entity,"Mutant Chicken"
FuriousRamsayHostileChicken2Biome,entityclasses,Entity,"Mutant Chicken"
FuriousRamsayHostileChicken3Biome,entityclasses,Entity,"Mutant Chicken"
FuriousRamsayHostileChicken4Biome,entityclasses,Entity,"Mutant Chicken"
FuriousRamsayHostileChicken5Biome,entityclasses,Entity,"Mutant Chicken"

FuriousRamsayHostileRabbitBiome,entityclasses,Entity,"Mutant Rabbit"
FuriousRamsayHostileRabbit2Biome,entityclasses,Entity,"Mutant Rabbit"
FuriousRamsayHostileRabbit3Biome,entityclasses,Entity,"Mutant Rabbit"
FuriousRamsayHostileRabbit4Biome,entityclasses,Entity,"Mutant Rabbit"

FuriousRamsayHostileStagBiome,entityclasses,Entity,"Mutant Stag"
FuriousRamsayHostileStag2Biome,entityclasses,Entity,"Mutant Stag"
FuriousRamsayHostileStag3Biome,entityclasses,Entity,"Mutant Stag"
FuriousRamsayHostileStag4Biome,entityclasses,Entity,"Mutant Stag"

FuriousRamsayHostileDoeBiome,entityclasses,Entity,"Mutant Doe"
FuriousRamsayHostileDoe2Biome,entityclasses,Entity,"Mutant Doe"
FuriousRamsayHostileDoe3Biome,entityclasses,Entity,"Mutant Doe"
FuriousRamsayHostileDoe4Biome,entityclasses,Entity,"Mutant Doe"

FuriousRamsayHostileBoarBiome,entityclasses,Entity,"Mutant Boar"
FuriousRamsayHostileBoar2Biome,entityclasses,Entity,"Mutant Boar"
FuriousRamsayHostileBoar3Biome,entityclasses,Entity,"Mutant Boar"
FuriousRamsayHostileBoar4Biome,entityclasses,Entity,"Mutant Boar"

FuriousRamsayHostileCoyoteBiome,entityclasses,Entity,"Mutant Coyote"
FuriousRamsayHostileCoyote2Biome,entityclasses,Entity,"Mutant Coyote"
FuriousRamsayHostileCoyote3Biome,entityclasses,Entity,"Mutant Coyote"
FuriousRamsayHostileCoyote4Biome,entityclasses,Entity,"Mutant Coyote"
FuriousRamsayHostileCoyote5Biome,entityclasses,Entity,"Mutant Coyote"
FuriousRamsayHostileCoyote6Biome,entityclasses,Entity,"Mutant Coyote"

FuriousRamsayHostileWolfBiome,entityclasses,Entity,"Mutant Wolf"
FuriousRamsayHostileWolf2Biome,entityclasses,Entity,"Mutant Wolf"
FuriousRamsayHostileWolf3Biome,entityclasses,Entity,"Mutant Wolf"
FuriousRamsayHostileWolf4Biome,entityclasses,Entity,"Mutant Wolf"
FuriousRamsayHostileWolf5Biome,entityclasses,Entity,"Mutant Wolf"
FuriousRamsayHostileWolf6Biome,entityclasses,Entity,"Mutant Wolf"

FuriousRamsayHostileDireWolfBiome,entityclasses,Entity,"Mutant Dire Wolf"
FuriousRamsayHostileDireWolf2Biome,entityclasses,Entity,"Mutant Dire Wolf"
FuriousRamsayHostileDireWolf3Biome,entityclasses,Entity,"Mutant Dire Wolf"
FuriousRamsayHostileDireWolf4Biome,entityclasses,Entity,"Mutant Dire Wolf"
FuriousRamsayHostileDireWolf5Biome,entityclasses,Entity,"Mutant Dire Wolf"
FuriousRamsayHostileDireWolf6Biome,entityclasses,Entity,"Mutant Dire Wolf"

FuriousRamsayHostileMountainLionBiome,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion2Biome,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion3Biome,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion4Biome,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion5Biome,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion6Biome,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion7Biome,entityclasses,Entity,"Mutant Mountain Lion"

FuriousRamsayHostileBearBiome,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear2Biome,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear3Biome,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear4Biome,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear5Biome,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear6Biome,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear7Biome,entityclasses,Entity,"Mutant Bear"

FuriousRamsayCloakedRabbitBiome,entityclasses,Entity,"Cloaked Mechanical Rabbit"
FuriousRamsayCloakedSnakeBiome,entityclasses,Entity,"Cloaked Mechanical Snake"
FuriousRamsayCloakedVultureBiome,entityclasses,Entity,"Cloaked Mechanical Vulture"

FuriousRamsayCloakedBurnAndroidBiome,entityclasses,Entity,"Cloaked Black Shield Fire Android"
FuriousRamsayCloakedShockAndroidBiome,entityclasses,Entity,"Cloaked Black Shield Shock Android"
FuriousRamsayEnemyAndroid1Biome,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid2Biome,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid3Biome,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid4Biome,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid5Biome,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid6Biome,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid7Biome,entityclasses,Entity,"Black Shield Battle Android"
