Key,Source,Context,English
FuriousRamsayUMAWillieEnemyWandering,entityclasses,Entity,Black Shield Bandit
FuriousRamsayUMAKimEnemyWandering,entityclasses,Entity,Black Shield Bandit
FuriousRamsayUMACharlotteEnemyWandering,entityclasses,Entity,Black Shield Bandit
FuriousRamsayUMARoxyEnemyWandering,entityclasses,Entity,Black Shield Bandit
FuriousRamsayUMAGabrielleEnemyWandering,entityclasses,Entity,Black Shield Captain
FuriousRamsayUMAClintEnemyWandering,entityclasses,Entity,Black Shield Captain

FuriousRamsayUMAJimZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAEmmaZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAMikeZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAMariaZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAAidenZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMACharlotteZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAWillieZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAHodorZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMARayahZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAKimZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMARoxyZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAEarlZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMARichieZombieWandering,entityclasses,Entity,Black Shield Zombie
FuriousRamsayUMAGabrielleZombieWandering,entityclasses,Entity,Black Shield Zombie Captain
FuriousRamsayUMAClintZombieWandering,entityclasses,Entity,Black Shield Zombie Captain

FuriousRamsayUMAAidenZombieFeralWandering,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMAHodorZombieFeralWandering,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMARichieZombieFeralWandering,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMAWillieZombieFeralWandering,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMAKimZombieFeralWandering,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMACharlotteZombieFeralWandering,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMARoxyZombieFeralWandering,entityclasses,Entity,Black Shield Bandit (Feral)
FuriousRamsayUMAGabrielleZombieFeralWandering,entityclasses,Entity,Black Shield Captain (Feral)
FuriousRamsayUMAClintZombieFeralWandering,entityclasses,Entity,Black Shield Captain (Feral)

FuriousRamsayUMAJimZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAEmmaZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAMikeZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAMariaZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAAidenZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMACharlotteZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAWillieZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAHodorZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMARayahZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAKimZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMARoxyZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAEarlZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMARichieZombieRageWandering,entityclasses,Entity,Black Shield Zombie (Bezerker)
FuriousRamsayUMAGabrielleZombieRageWandering,entityclasses,Entity,Black Shield Zombie Captain (Bezerker)
FuriousRamsayUMAClintZombieRageWandering,entityclasses,Entity,Black Shield Zombie Captain (Bezerker)

FuriousRamsayUMAGabrielleZombieShockedRageWandering,entityclasses,Entity,Black Shield Zombie Captain (Shocking)
FuriousRamsayUMAClintZombieShockedRageWandering,entityclasses,Entity,Black Shield Zombie Captain (Shocking)

FuriousRamsayTrainerTier1Wandering,entityclasses,Entity,Horde Trainer
FuriousRamsayTrainerTier2Wandering,entityclasses,Entity,Horde Trainer
FuriousRamsayTrainerTier3Wandering,entityclasses,Entity,Horde Trainer
FuriousRamsayTrainerTier4Wandering,entityclasses,Entity,Horde Trainer
FuriousRamsayTrainerTier5Wandering,entityclasses,Entity,Horde Trainer

FuriousRamsayHostileChickenWandering,entityclasses,Entity,"Mutant Chicken"
FuriousRamsayHostileChicken2Wandering,entityclasses,Entity,"Mutant Chicken"
FuriousRamsayHostileChicken3Wandering,entityclasses,Entity,"Mutant Chicken"
FuriousRamsayHostileChicken4Wandering,entityclasses,Entity,"Mutant Chicken"
FuriousRamsayHostileChicken5Wandering,entityclasses,Entity,"Mutant Chicken"

FuriousRamsayHostileRabbitWandering,entityclasses,Entity,"Mutant Rabbit"
FuriousRamsayHostileRabbit2Wandering,entityclasses,Entity,"Mutant Rabbit"
FuriousRamsayHostileRabbit3Wandering,entityclasses,Entity,"Mutant Rabbit"
FuriousRamsayHostileRabbit4Wandering,entityclasses,Entity,"Mutant Rabbit"

FuriousRamsayHostileStagWandering,entityclasses,Entity,"Mutant Stag"
FuriousRamsayHostileStag2Wandering,entityclasses,Entity,"Mutant Stag"
FuriousRamsayHostileStag3Wandering,entityclasses,Entity,"Mutant Stag"
FuriousRamsayHostileStag4Wandering,entityclasses,Entity,"Mutant Stag"

FuriousRamsayHostileDoeWandering,entityclasses,Entity,"Mutant Doe"
FuriousRamsayHostileDoe2Wandering,entityclasses,Entity,"Mutant Doe"
FuriousRamsayHostileDoe3Wandering,entityclasses,Entity,"Mutant Doe"
FuriousRamsayHostileDoe4Wandering,entityclasses,Entity,"Mutant Doe"

FuriousRamsayHostileBoarWandering,entityclasses,Entity,"Mutant Boar"
FuriousRamsayHostileBoar2Wandering,entityclasses,Entity,"Mutant Boar"
FuriousRamsayHostileBoar3Wandering,entityclasses,Entity,"Mutant Boar"
FuriousRamsayHostileBoar4Wandering,entityclasses,Entity,"Mutant Boar"

FuriousRamsayHostileCoyoteWandering,entityclasses,Entity,"Mutant Coyote"
FuriousRamsayHostileCoyote2Wandering,entityclasses,Entity,"Mutant Coyote"
FuriousRamsayHostileCoyote3Wandering,entityclasses,Entity,"Mutant Coyote"
FuriousRamsayHostileCoyote4Wandering,entityclasses,Entity,"Mutant Coyote"
FuriousRamsayHostileCoyote5Wandering,entityclasses,Entity,"Mutant Coyote"
FuriousRamsayHostileCoyote6Wandering,entityclasses,Entity,"Mutant Coyote"

FuriousRamsayHostileWolfWandering,entityclasses,Entity,"Mutant Wolf"
FuriousRamsayHostileWolf2Wandering,entityclasses,Entity,"Mutant Wolf"
FuriousRamsayHostileWolf3Wandering,entityclasses,Entity,"Mutant Wolf"
FuriousRamsayHostileWolf4Wandering,entityclasses,Entity,"Mutant Wolf"
FuriousRamsayHostileWolf5Wandering,entityclasses,Entity,"Mutant Wolf"
FuriousRamsayHostileWolf6Wandering,entityclasses,Entity,"Mutant Wolf"

FuriousRamsayHostileDireWolfWandering,entityclasses,Entity,"Mutant Dire Wolf"
FuriousRamsayHostileDireWolf2Wandering,entityclasses,Entity,"Mutant Dire Wolf"
FuriousRamsayHostileDireWolf3Wandering,entityclasses,Entity,"Mutant Dire Wolf"
FuriousRamsayHostileDireWolf4Wandering,entityclasses,Entity,"Mutant Dire Wolf"
FuriousRamsayHostileDireWolf5Wandering,entityclasses,Entity,"Mutant Dire Wolf"
FuriousRamsayHostileDireWolf6Wandering,entityclasses,Entity,"Mutant Dire Wolf"

FuriousRamsayHostileMountainLionWandering,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion2Wandering,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion3Wandering,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion4Wandering,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion5Wandering,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion6Wandering,entityclasses,Entity,"Mutant Mountain Lion"
FuriousRamsayHostileMountainLion7Wandering,entityclasses,Entity,"Mutant Mountain Lion"

FuriousRamsayHostileBearWandering,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear2Wandering,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear3Wandering,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear4Wandering,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear5Wandering,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear6Wandering,entityclasses,Entity,"Mutant Bear"
FuriousRamsayHostileBear7Wandering,entityclasses,Entity,"Mutant Bear"

FuriousRamsayCloakedRabbitWandering,entityclasses,Entity,"Cloaked Mechanical Rabbit"
FuriousRamsayCloakedSnakeWandering,entityclasses,Entity,"Cloaked Mechanical Snake"
FuriousRamsayCloakedVultureWandering,entityclasses,Entity,"Cloaked Mechanical Vulture"

FuriousRamsayCloakedBurnAndroidWandering,entityclasses,Entity,"Cloaked Black Shield Fire Android"
FuriousRamsayCloakedShockAndroidWandering,entityclasses,Entity,"Cloaked Black Shield Shock Android"
FuriousRamsayEnemyAndroid1Wandering,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid2Wandering,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid3Wandering,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid4Wandering,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid5Wandering,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid6Wandering,entityclasses,Entity,"Black Shield Battle Android"
FuriousRamsayEnemyAndroid7Wandering,entityclasses,Entity,"Black Shield Battle Android"
